time,open,high,low,close,Volume
2021-12-15,60733,60984,60050,60208,13949
2021-12-16,60352,62274,60352,62151,18934
2021-12-17,62148,62447,61920,62137,9564
2021-12-20,61901,61914,61182,61417,9004
2021-12-21,61288,62356,61260,61805,11920
2021-12-22,61941,62311,61617,62188,8986
2021-12-23,62273,62489,61831,62311,9445
2021-12-24,62320,62440,62214,62298,1896
2021-12-27,62187,62646,61702,62301,12715
2021-12-28,62436,63239,62344,62514,13190
2021-12-29,62367,62650,61390,61838,15215
2021-12-30,61850,62244,61223,62160,11963
2021-12-31,62400,62717,62115,62660,10174
2022-01-03,62465,62638,61486,61741,20466
2022-01-04,61670,62359,61504,62226,13471
2022-01-05,62105,62563,61801,62238,11890
2022-01-06,62049,62049,60200,60426,27268
2022-01-07,60351,60725,60012,60607,15552
2022-01-10,60404,60746,60251,60667,12520
2022-01-11,60820,61167,60634,61103,12805
2022-01-12,61050,61882,61000,61856,16820
2022-01-13,61868,62257,61727,61920,10202
2022-01-14,61911,62385,61501,61603,13053
2022-01-17,61666,62060,61652,61898,5354
2022-01-18,62000,63478,61672,63019,23061
2022-01-19,63150,64550,63037,64405,15144
2022-01-20,64502,65499,64385,65379,12730
2022-01-21,64982,65361,64619,64806,10665
2022-01-24,64553,64990,63534,63958,12145
2022-01-25,63986,64357,63666,64071,8696
2022-01-27,63500,63500,61750,61944,18744
2022-01-28,62222,62222,60758,61034,14283
2022-01-31,61101,61550,60863,60976,11355
2022-02-01,61101,62220,60896,61358,16207
2022-02-02,61306,61788,60976,61503,11484
2022-02-03,61350,61398,59951,60732,16463
2022-02-04,61070,61309,60221,60849,15878
2022-02-07,61337,62086,61337,62035,10949
2022-02-08,61870,62469,61525,62367,11729
2022-02-09,62506,62769,62261,62688,8834
2022-02-10,62602,63594,62500,63266,13564
2022-02-11,63000,63061,62028,62988,12516
2022-02-14,63100,64537,63100,64233,10906
2022-02-15,64462,64600,62525,62989,14399
2022-02-16,63019,63460,62780,63299,7493
2022-02-17,63082,64020,62925,63861,10463
2022-02-18,63772,64220,63350,63902,9641
2022-02-21,63700,63750,63271,63591,8123
2022-02-22,63959,64744,63870,64345,12784
2022-02-23,64223,64629,63818,64585,8541
2022-02-24,64737,68097,64737,66031,15993
2022-02-25,65501,65501,63696,64023,7774
2022-02-28,65797,66301,65267,65901,12522
2022-03-01,66555,68450,66520,68179,8655
2022-03-02,67949,68242,67279,67667,10958
2022-03-03,67939,68775,67700,67904,11176
2022-03-04,67969,69316,67969,69160,10164
2022-03-07,70297,71251,69250,69969,14946
