time,open,high,low,close,Volume
2019-05-11,172.22718497,209.25187017,172.19154812,194.00437656,522789.35783746
2019-05-12,193.89674219,205.5783972,181.67886261,188.29794648,370540.68395393
2019-05-13,188.16001736,209.33366993,185.1327698,196.57241273,410405.35545277
2019-05-14,196.54167663,221.73638723,195.2245261,217.68114948,477485.9298416
2019-05-15,217.68741444,251.39134376,217.0386508,249.17736375,538970.47626265
2019-05-16,249.14530202,279.87805296,240.75319645,264.84765834,876964.83815157
2019-05-17,264.83643476,269.40477435,216.45509151,244.38653577,696588.31386463
2019-05-18,244.23006199,248.3776243,231.14824694,233.75110464,271171.22833241
2019-05-19,233.76568969,265.19047786,232.66040971,260.74951819,318380.07744367
2019-05-20,260.72327853,261.0467672,238.37595122,252.50360459,318361.53562431
2019-05-21,252.45529138,264.52778853,247.200683,254.98319875,341994.38130851
2019-05-22,254.79824607,261.44311288,238.68076906,243.58994102,320926.13677403
2019-05-23,243.44436488,248.65816815,231.15927033,245.57238657,304584.74861045
2019-05-24,245.58890295,256.21156031,242.43294641,250.00768242,247591.84285492
2019-05-25,249.9366081,258.97765358,248.22475166,251.62392145,160789.20982014
2019-05-26,251.5932916,271.38989387,245.88543352,268.14629688,237223.9725265
2019-05-27,268.12573592,280.45981836,264.60556981,271.32771096,278012.15850849
2019-05-28,271.36126684,276.78790219,263.67333037,271.24292023,231211.60322057
2019-05-29,271.1963879,274.5779519,260.13818786,269.37266413,226461.22207332
2019-05-30,269.48919533,289.25251543,238.37333,254.67763214,541653.3600654
2019-05-31,254.83846889,268.29826769,245.23220676,267.50266326,294664.33373509
2019-06-01,267.46829615,274.85994203,261.3598206,264.86406475,222812.46301345
2019-06-02,264.82669262,274.35991622,263.98186182,269.33510998,144277.12646742
2019-06-03,269.25560212,270.17711687,246.15227726,249.807943,220441.34361584
2019-06-04,249.650863,251.14432151,232.58459127,240.8803157,302038.37202602
2019-06-05,240.90847457,250.13718828,237.1864927,246.04602963,204639.19875787
2019-06-06,245.95098349,251.20980285,234.72778356,249.37977584,168832.79190007
2019-06-07,249.38464898,254.62326927,244.58061859,249.59030514,213725.18994208
2019-06-08,249.51076697,251.1499895,241.38695665,244.42041998,125404.80826849
2019-06-09,244.42658298,245.2348899,226.49047547,231.31774723,154603.1979806
2019-06-10,231.27126129,248.31080306,227.29785174,247.85811504,181910.0278788
2019-06-11,247.77700919,249.30765782,237.05386526,245.4195371,149981.58853292
2019-06-12,245.36817449,263.3872899,242.74413543,262.79955508,210798.58249786
2019-06-13,262.63999891,264.68868967,254.48503788,255.49018677,224888.15562095
2019-06-14,255.53628567,266.26873486,252.43371326,264.00282301,238317.58857978
2019-06-15,263.89453388,274.09419048,261.86632612,269.24029512,194115.43226587
2019-06-16,269.22099175,279.32679674,259.540848,268.4749493,266041.74937736
2019-06-17,268.38674659,277.03391625,267.40271075,273.76965561,264709.97148848
2019-06-18,273.91590187,274.32756718,260.89994774,264.60671705,283732.38126323
2019-06-19,264.6027476,270.0810706,263.47081236,268.87439553,186767.82313435
2019-06-20,268.85662732,274.59063175,266.51790005,271.78131941,215897.48228598
2019-06-21,271.71938403,297.87595963,271.71902774,296.29087634,388157.49408554
2019-06-22,296.25457728,316.52435864,292.8546608,308.87683716,491828.15424316
2019-06-23,308.81887618,319.99231424,303.15705,306.38323655,250649.62726003
2019-06-24,306.2412076,313.54603504,295.00172433,310.99563934,203068.83708406
2019-06-25,311.05498543,317.73847131,305.27903961,316.51050632,289342.37462509
2019-06-26,316.59780674,365.01788797,310.83712369,335.04297567,826632.86712639
2019-06-27,335.22661412,344.96416329,273.642405,293.76701522,664955.95955344
2019-06-28,293.78014874,313.7916782,288.62167178,309.89881258,370078.10075043
2019-06-29,309.78917071,324.38432444,290.44388971,316.89529125,358747.78646349
2019-06-30,317.01023475,323.30846937,285.17307131,290.08156738,351534.18678937
2019-07-01,290.08334483,301.77392513,277.59602007,292.83840604,415937.07710846
2019-07-02,292.89283328,296.18793166,270.6829483,291.2697147,394637.97834498
2019-07-03,291.16594706,304.09328969,287.69752394,302.07866585,363719.83251551
2019-07-04,302.06025525,304.47692648,280.05274935,282.72004533,282423.66131619
2019-07-05,282.62503468,295.5502052,278.34260498,287.91796654,250709.18274008
2019-07-06,287.78424001,300.07129281,283.88647216,287.83719647,167892.35176878
