time,open,high,low,close,Volume
2022-04-08,24.583,24.804,24.379,24.714,0
2022-04-11,24.714,25.37,24.679,25.071,0
2022-04-12,25.0677,25.609,24.872,25.34,0
2022-04-13,25.34,25.831,25.34,25.715,0
2022-04-14,25.727,25.871,25.3,25.644,0
2022-04-18,25.64,26.215,25.631,25.8477,0
2022-04-19,25.85,25.995,25.066,25.1717,0
2022-04-20,25.1835,25.287,24.9,25.176,0
2022-04-21,25.1827,25.1887,24.429,24.6447,0
2022-04-22,24.6457,24.661,24.056,24.105,0
2022-04-25,24.092,24.176,23.405,23.545,0
2022-04-26,23.5461,23.926,23.407,23.48,0
2022-04-27,23.514,23.692,23.251,23.2747,0
2022-04-28,23.2747,23.407,22.896,23.13,0
2022-04-29,23.126,23.558,22.69,22.74,0
2022-05-02,22.74,22.853,22.128,22.623,0
2022-05-03,22.6347,22.838,22.427,22.542,0
2022-05-04,22.5437,23.091,22.22,22.9687,0
2022-05-05,22.9727,23.274,22.327,22.4827,0
2022-05-06,22.488,22.638,22.107,22.33,0
2022-05-09,22.33,22.366,21.697,21.771,0
2022-05-10,21.77,22.099,21.191,21.24,0
2022-05-11,21.238,21.958,21.238,21.5557,0
2022-05-12,21.5557,21.656,20.623,20.653,0
2022-05-13,20.661,21.113,20.462,21.077,0
2022-05-16,21.06,21.6822,20.849,21.593,0
2022-05-17,21.6067,21.913,21.516,21.615,0
2022-05-18,21.585,21.7482,21.378,21.403,0
2022-05-19,21.376,21.989,21.287,21.89,0
2022-05-20,21.917,22.078,21.613,21.73,0
2022-05-23,21.73,22.185,21.679,21.785,0
2022-05-24,21.776,22.203,21.675,22.08,0
2022-05-25,22.089,22.141,21.747,21.961,0
2022-05-26,21.952,22.068,21.7308,21.988,0
2022-05-27,21.976,22.441,21.9408,22.1,0
2022-05-31,21.9817,21.998,21.4814,21.525,0
2022-06-01,21.529,21.9752,21.441,21.81,0
2022-06-02,21.803,22.3342,21.767,22.283,0
2022-06-03,22.2977,22.4842,21.853,21.91,0
2022-06-06,21.91,22.512,21.9027,22.064,0
2022-06-07,22.06,22.2802,21.869,22.2257,0
2022-06-08,22.217,22.246,21.815,22.035,0
2022-06-09,22.035,22.147,21.558,21.6907,0
2022-06-10,21.672,21.992,21.284,21.87,0
2022-06-13,21.87,22.006,20.969,21.04,0
2022-06-14,21.101,21.3772,20.9018,21.04,0
2022-06-15,21.028,21.841,21.012,21.617,0
2022-06-16,21.618,21.962,21.35,21.926,0
2022-06-17,21.905,21.952,21.5828,21.666,0
2022-06-21,21.56,21.935,21.509,21.671,0
2022-06-22,21.67,21.68,21.241,21.404,0
