time,open,high,low,close,Up Trend,Down Trend
2020-10-01,11356.7,12016.8,11344.35,11638.4,,12687.053388514672
2020-11-02,11683.15,13137.75,11560.1,13017.4,8446.017462094018,
2020-12-01,13031,14026.9,12992.85,13981.75,9591.414631287751,
2021-01-01,14002.1,14765.45,13666.6,13709.1,10265.76865586857,
2021-02-01,13785,15430,13696.55,14578.45,10414.11574547733,
2021-03-01,14709.95,15375,14261.25,14752.3,10648.576362445507,
2021-04-01,14823.1,15044.7,14155,14690.8,10648.576362445507,
2021-05-03,14541.65,15599.7,14461.9,15583.2,10873.810075730307,
2021-06-01,15612.5,15930,15465.1,15752.15,11693.719404014955,
2021-07-01,15765.1,16546.5,15510,15777.25,12014.941443747291,
2021-08-02,15885,17143.9,15841,17122.25,12382.255347497472,
2021-09-01,17150,18088.3,17072.1,17618.15,13473.031657664304,
2021-10-01,17523.7,18594,17433,17715.3,13870.542880486686,
2021-11-01,17748,18410,16850.1,17033.6,13870.542880486686,
2021-12-01,17118.9,17688,16431.3,17409.95,13870.542880486686,
2022-01-03,17443,18363.5,16851.15,17361.95,13870.542880486686,
2022-02-01,17524.95,17809.8,16230.1,16794.25,13870.542880486686,
2022-03-02,16595,17555.8,15676.35,17464.75,13870.542880486686,
2022-04-01,17453,18173.8,16843.3,17135.25,13870.542880486686,
2022-05-02,16925,17137.75,15733,16577.6,13870.542880486686,
2022-06-01,16550,16790,15202.3,15780.25,13870.542880486686,
2022-07-01,15704,17222.95,15513.9,17201.85,13870.542880486686,
2022-08-01,17262.2,18004.7,17178,17827.5,13870.542880486686,
2022-09-01,17552,18123.35,16764.25,17103.2,13870.542880486686,
2022-10-03,17021,18061.75,16858,18051.05,13870.542880486686,
2022-11-01,18161.1,18905.05,18008,18874.5,13870.542880486686,
2022-12-01,18957.7,18998.85,17831.2,18206.85,13870.542880486686,
2023-01-02,18209,18333.9,17522.25,17798.65,13870.542880486686,
2023-02-01,17925,18150,17345,17403.4,13870.542880486686,
2023-03-01,17433.05,17863.9,16866,17442.65,13870.542880486686,
2023-04-03,17470,18128.5,17383.85,18111.15,13870.542880486686,
2023-05-02,18180.45,18742.4,18084.05,18629.55,14027.760925937942,
2023-06-01,18624.95,19273.15,18550,19261.25,14625.63519754208,
2023-07-03,19321,19981.55,19302.55,19843.95,15449.759517705941,
2023-08-01,19862,19869,19218,19253.8,15457.09554985888,
2023-09-01,19409.5,20270,19377,19709,15738.535846534953,
2023-10-03,19650,19884,18840.55,19158.2,15738.535846534953,
2023-11-01,19144.05,20152.5,19050.4,20133.15,15738.535846534953,
2023-12-01,20292.9,21939.9,20292.9,21885.95,16796.682833449457,
2024-01-01,21849.8,22149.9,21141,21808.6,17344.67397788616,
2024-02-01,21800.15,22344.45,21600.85,21982.8,17760.29904602708,
2024-03-01,22203,22619.9,21798.05,22326.9,18058.287442958608,
2024-04-01,22539.95,22850,21813.6,22718.3,18181.451613428035,
2024-05-02,22702.05,23177,21900,22700.7,18324.30817253283,
2024-06-03,23501.65,24240,21265,24132.25,18324.30817253283,
2024-07-01,24125,25075,24066,25013.15,19889.9595636286,
2024-08-01,25060.05,25399,23912.5,25376.9,19890.845592720027,
2024-09-02,25412.05,26402.9,24816,25990.15,20739.032553205358,
2024-10-01,25990,26059.95,24068,24205.35,20739.032553205358,
2024-11-01,24419.95,24665,23277,24304.15,20739.032553205358,
2024-12-02,24300,24930,23575,23805.85,20739.032553205358,
2025-01-01,23500,24314,22809,23620.2,20739.032553205358,
2025-02-01,23584,23853.8,22233.35,22280.05,20739.032553205358,
2025-03-03,22341,23893.9,22101,23637.65,20739.032553205358,
2025-04-01,23530,24567.9,21860,24418.4,20739.032553205358,
2025-05-02,24399.9,25149,23984,24871.2,20739.032553205358,
2025-06-02,24799,25792.4,24575.3,25614.2,20739.032553205358,
2025-07-01,25636,25695.1,24625.1,24768.35,20739.032553205358,
2025-08-01,24800,25179,24409,24568.5,20739.032553205358,
2025-09-01,24581.1,25525,24580,24611.1,20739.032553205358,
2025-10-01,24751.8,26284.9,24725,25905.5,20739.032553205358,
2025-11-03,25890,26495.6,25428.1,26387.4,20739.032553205358,
2025-12-01,26455.1,26493.8,25801,26296.3,21017.92535642448,
2026-01-01,26332,26510,24957,25416.4,21017.92535642448,
2026-02-01,25425,26320,24635.9,25341,21017.92535642448,
2026-03-02,25100,25151,22471,22984,21017.92535642448,
